1043,"['声音', '响', '噪音', '不能', '忍受']"
1044,"['安装', '服务', '安装']"
1045,"['拍', '两个', '收到', '一个']"
1048,"['质量', '不过关', '噪音', '很大']"
1052,"['配件', '贵', '一比']"
1053,"['安装', '漏水', '安装', '态度', '不好']"
1054,"['滴滴', '响用', '一个月', '回事', '噪音', '真']"
1055,"['材料费', '商家', '材料费', '贵', '好多', '装']"
1056,"['机器', '600', '安装费', '500', '玩意', '安装费', '马上', '机器', '贵']"
1059,"['安装', '服务', '安装费', '知道', '算', '七百', '抢']"
1060,"['发', '磕损', '货']"
1062,"['安装', '专业', '有管', '机器', '对位', '强行', '斜', '机器', '出', '烟口', '板入', '强烈要求', '机器', '移动', '位置', '担心', '会', '不会', '板', '坏', '机器']"
1063,"['买来', '两天', '故障', '糟心', '质量', '真的', '不行']"
1064,"['插', '电源', '待机', '电流', '声', '知道', '热水器', '待机', '功率', '瓦']"
1065,"['安装', '服务', '安装费', '快', '热水器', '贵']"
1066,"['安装', '态度', '挺', '安装费', '明码标价', '真的', '评论']"
1070,"['热水器', '噪音', '不小', '618', '拍', '时', '显示', '19', '号', '送达', '22', '号', '收到']"
1071,"['配送', '热水器', '居然', '少', '配件', '客服', '说', '每个', '地方', '少', '少', '买', '少', '配件', '买', '傻不拉几']"
1072,"['外形', '外观', '真心', '难看', '恒温', '效果', '不好', '噪音', '大小', '常', '出水', '速度', '慢']"
1073,"['安装', '一直', '没有', '第一次', '使用', '准备', '洗澡', '发现', '机器', '故障', '产品', '真的', '辣鸡', '辣鸡']"
1074,"['安装', '满意']"
1076,"['拍错', '退']"
1077,"['安装', '完', '没事儿', '检查', '漏气', '工作人员', '大爷']"
1078,"['安装', '服务', '乱收费', '出具', '收费', '项目', '没有', '收费', '发票', '一个', '小作坊', '模式']"
1081,"['出', '问题', '热水', '设置', '47', '烫', '热感']"
1082,"['外形', '外观', '刚', '装', '发现', '污渍', '两块', '黑色', '大片', '水渍', '样', '擦不掉', '难看', '死']"
1083,"['新', '拿来', '出现', '异响', '退换', '慢', '要死']"
1084,"['配件', '贼', '贵', '建议', '贵', '公司', '不要', '生产', '产品', '做', '配件', '就行了']"
1085,"['安装', '服务', '找', '借口', '收费', '在家', '老人', '懂', '旧', '热水器', '拿走', '这种', '服务', '恶心']"
1086,"['安装', '人员', '乱收费', '不到', '一千', '热水器', '安装费', '300', '后悔', '买']"
1087,"['安装费', '416', '贵']"
1088,"['安装', '服务', '安装', '时', '打火', '工作', '两天', '一直', '打火', '包', '登记', '修', '投诉无门']"
1090,"['外形', '外观', '刚', '装', '按键', '处', '起皮', '简直', '一次性', 'hellip', ';']"
1091,"['出厂', '没有', '质检', '外壳', '关不上', '就敢', '出货', '螺丝', '螺帽', '完全', '吻合']"
1092,"['安装', '服务', '安装', '服务', '差', '安装', '服务态度', '差', '费用', '贵', '安装', '客服', '沟通', '没', '礼貌']"
1094,"['售货', '装配', '合格', '给与', '退货', '要求', '折旧', '流程', '慢', '一批']"
1096,"['安装', '服务', '不想', '说', '安装', '过程', '一个', '安装', '不错', '花费', '太', '高', '值得', '劝', '千万', '不要', '买']"
1097,"['安装', '辅材', '费用', '加', '起来', '四佰多', '热水器', '800']"
1098,"['不错', '安装', '太', '连工带料', '花', '搞好', '相信', '安装', '产品', '利润', '高']"
1099,"['安装', '服务', '不好', '想', '赚钱', '正常', '了解', '事实', '装好', '再见']"
1100,"['耗能', '情况', '拆开', '包装', '没有', '充电', '接头', '充电', '插口', '不行', '有点', '奇怪']"
1101,"['配件', '缺', '七少八', '出厂', '核对', '排气管', '开', '孔位', '对不上']"
1102,"['销售', '部门', '存在', '信息', '泄露', '会', '安装', '信息', '出卖', '包', '公司', '买', '一定', '找', '专业', '部门', '安装']"
1103,"['收到', '安装', '安装', '检查', '热水器', '质量', '问题', '不能', '安装', '申请', '退换货', '已经', '一天', '没能', '安排', '申请', '服务', '没', '热水']"
1104,"['安装', '有点', '强买强卖', '意思', '装', '燃气', '热水器', '换', '新型', '号', '不换', '安装', '硬是', '说', '公司', '标准', '要求', '换新', '排气管']"
1105,"['刚', '装', '不能', '调温', '安装', '换', '几波', '调', '不好', '申请', '退货']"
1106,"['找', '暴利', '工作', '直接', '售后', '维修']"
1107,"['刚', '买用', '一天', '隔个', '几天', '不能', '修', '说', '阀门', '坏', '找', '厂家', '一批', '燃气灶', '买回来', '坏', '平台', '怀疑']"
1108,"['安装', '服务', '服务', '不行', '受', '疫情', '影响', '一周', '上班', '安装', '上班', '花钱', '找', '安装']"
1109,"['捡', '便宜', '安', '发现', '安装', '配件', '价格', '是不是', '有点', '贵', '买', '没发', '安', '介绍', '没有', '属于', '隐藏', '消费']"
1111,"['安装', '服务', '产品', '页面', '说', '燃气', '热水器', '安装费', '超过', '300', '厂家', '说', '470', '买', '海尔', '热水器', '500', '安装费', '退', '换', '899', '热水器', '安装费', '470', '合适', '厂家', '协商']"
1112,"['安装', '不太好', '材料', '费用', '没有', '说', '清楚', '拆卸', '天花', '没', '安装', '到位', '安装', '材料费', '顶', '半个', '热水器', '价格', '建议', '购买']"
1113,"['安装', '服务']"
1116,"['安装', '服务', '安装', '热水器', '划', '一道', '承认', '说', '免费', '安装', '乱收费', '故意', '原来', '热水器', '搞坏']"
1117,"['安装', '提前', '提醒', '收', '额外', '材料', '安装', '时说', '收', '材料费', '元', '不爽', '影响', '用户', '体验', '购买', '初衷', '不同']"
1118,"['差差', '送到', '货', '外包装', '损坏', '打开', '热水器', '表面', '问题', '联系', '客服', '换', '一个', '货', '送到', '一直', '联系', '安装', '联系', '不上', '联系', '客服', '处理', '一直', '不见', '电话', '不接', '一直', '联系', '不上', '出钱', '找', '安装', 'hellip', ';']"
1119,"['送货', '验货', '送来', '走', '货', '送来', '断裂', '已经', '生锈', '到底', '哪一年', '老', '机器']"
1120,"['虚假', '宣传', '相信', '买', '大字', '大大的', '字', '标明', '安装', '超过', '300', '搞', '小括号', '备注', '不算', '不算', '价']"
1121,"['安装', '不要', '钱', '费用', '却是', '安装费', '更', '总体', '感触', '觉得', '上当']"
1122,"['机器', '漏水', '情况', '经常', '会', '水滴', '落', '遇热', '滋滋', '声音']"
1123,"['极差', '一次', '两周', '坏', '打不着', '火']"
1124,"['老人', '懂', '安装', '货', '送到', '走', '问', '安装', '说', '有人', '第二天', '没来', '送货', '安装', '一点', '沟通', '没', '回来', '预约', '搞', '几天', '没', '热水']"
1125,"['安装', '服务', '封顶', '300', '文字游戏', '安装费', '700', '买', '一台', '锤子', '安装', '绝对', '退货']"
1127,"['买回来', '20', '天', '坏', '出', '热水', '售后', '说', '报', '联系', '一个多', '小时', '根本', '没', '联系', '售后', '电话', '追', '几个']"
1129,"['热水器', '新', '买回来', '升温', '恒温', '热水器', '温度', '热水器', '安装', '调试', '不好', '协商', '退货', '售后', '说', '协商', '退货', '一直', '不来', '取件', '一个', '电话', '没有', '联系', 'hellip', ';', 'hellip', ';', '刚刚', '售后', '打电话', '问', '热水器', '安装', '完毕', '没', '说', '协商', '退货', '客服', '挂', '电话', '态度', '真差', '装新', '热水器', '旧', '热水器', '两个', '螺丝', '拆', '收费']"
1131,"['安装', '300', '材料费', '热水', '气才', '800', '吊', '材料', '贵']"
1133,"['质量', '知道', '好不好', '安装', '收费', '贵', '特奇', '信任', '不要', '安装', '坑', '消费者']"
1134,"['新', '使用', '无意', '发现', '水流', '出', '保护膜', '已经', '揭开', '留有', '一角', '未', '揭完', '明显', '安装', '悬挂', '痕迹', '自营', '没想到']"
1135,"['热水器', '外观', '到处', '划痕', '着急', '懒得', '换', '外形', '外观', '好几处', '划痕']"
1136,"['农村', '厨房', '洗澡间', '一块', '就别', '买', '安装', '符合', '安装', '条件', '还好', '退货']"
1137,"['噪音', '大小', '噪音', '恒温', '效果', '两个', '月', '恒温', '效果', '不好', '经常', '一会', '热水', '一会', '凉水']"
1138,"['收费', '高', '说', '还给', '换', '两个', '坏', '角阀', '不理', '漏水', '只能', '看到', '漏水', '知道', '漏不', '漏气']"
1139,"['说', '信', '买', '到货', '安装', '漏电', '刚', '打完', '售后', '电话']"
1141,"['查', '所谓', '免费', '安装', '服务', '安装', '服务费', '抵', '半个', '主机', '钱', '好不好', '体会', '反正', '不用', '老', '安装', '服务', '赚钱', '赚', '安装']"
1144,"['刚', '装', '出水口', '漏水', '出厂', '检验']"
1145,"['安装费', '快', '赶上', '机器', '价钱', '安装费', '433', '电话', '安装', '知道', '竟然', '官方', '售后', '人员', '到底', '泄露', '个人信息', '质保', '承不承认']"
1146,"['外形', '外观', '金属', '感强', '没有', '温度', '看着', '恒温', '效果', '没有', '使用', '知道', '情况', '服务', '太', '差', '噪音', '大小', '试用', '评价', '出水', '速度', '12', '升', '估计', '安装', '服务', '没有', '安装', '显示', '已经', '完工']"
1148,"['外观', '安装', '态度', '不错', '安装', '不好', '打开', '哗啦哗啦', '响', '根本', '没', '固定', '声音', '特别', '修路', '压路机', '总体', '效果']"
1150,"['安装', '服务', '服务', '收费', '高', '仅', '安装', '材料费', '300', '材料', '单价', '市场价', '倍', '安装', '质量', '差', '预留', '走', '闲', '麻烦', '走', '明线', '难看', '死']"
1151,"['刚', '洗', '几次', '澡', '热水', '断断续续', '一会', '热', '一会', '凉水']"
1152,"['安装', '服务', '安装', '暴力', '老', '热水器', '出气', '管道', '比新', '买', '直接', '墙', '砸', '墙', '导致', '外墙', '皮', '脱落', '物业', '找上门', '为啥', '不能', '新', '热水器', '出', '气管', '老', '管子', '链接', '一起', '尺寸', '偏差', '锡纸', '胶带', '裹', '胶带', '非要', '尺寸', '出', '气管', '动点', '头脑', '原本', '简单', '事', '搞', '糟心']"
1153,"['收到', '旧', '机', '开箱', '机体', '表面', '大量', '黑色', '油污', '安装', '位置', '划痕', '会', '服务', '涉及', '安装', '商品', '反复', '折腾', '耽误', '工作', '时间', '搞', '乱乱的']"
1155,"['安装', '热水', '洗澡', '差点', '冻死', '一会', '热水', '一会', '直接', '凉水', '恒温', '噱头']"
1156,"['产品', '明显', '使用', '痕迹', '掉', '漆', '现', '管道', '进', '出水口', '大量', '水', '保护膜', '撕掉', '插头', '明显', '划痕', '掉', '漆', '现']"
1158,"['装', '上用', '质量', '问题', '经常', '不能', '启动', '出', '冷水', '启动', '突冷', '突热', '显示', '故障', '代码', 'E5', '停机', '售后', '半个', '月', '没给', '处理', '希望', '合理', '解释']"
1159,"['发过来', '防风', '漏风', '不能', '正常', '使用', '每次', '完', '放水', '双重', '防冻', '品牌', '燃气', '热水器', '不用', '放水', '质量', '原因', '使用', '原因']"
1160,"['电器', '空调', '购买', '燃气', '热水器', '商品', '没', '问题', '安装', '满意', '我家', '天然气', '热水器', '安装', '浴室', '浴室', '适合', '安装', '浴室', '一个', '窗户', '地方', '够', '安装', '看过', '地方', '没有', '办法', '装', '建议', '换', '一个', '安装', '浴室', '热水器', '型号', '不能', '安装', '安装', '客服', '沟通', '客服', '安装', '沟通', '只能', '找', '维修', '安装', '建议', '公司', '强制', '要求', '不能', '安装', '浴室', '请', '显眼', '地方', '特别', '注明', '安装', '页面', '注明', '没', '人会']"
1161,"['厂家', '宣传', '超低', '水压', '启动', '点火', '水压', '大于', '02', '即可', '提出', '质疑', '安装', '该款', '热水器', '替换', '十五年', '樱花', '热水器', '点火', '启动', '状况', '一句', '话', '白', '换', '新', '热水器']"
1162,"['必须', '准备', '买该', '热水器', '朋友', '一个', '警惕', '送过来', '机器', '基本上', '裸机', '排气管', '水管', '角阀', '这种', '便宜', '懂', '水电', '基本', '不会', '自行', '准备', '免除', '安装', '费用', '材料费', '报价', '五金店', '三倍', '淘宝', '店', '四', '陪', '问答', '说', '事', '官方', '会', '吊', '说', '完全', '材料费', '报价', '家', '五金配件', '估计', '999', '金', '买', '热水器', '原来', '利润', '最大', '地方', '附加', '配件', '问答', '一个', '可能', '家', '距离', '排烟', '地方', '远', '配件', '费', '700', '一台', '机器', '价格', '学', '法律', '完全', '没有', '违法违纪', '这种', '销售', '手段', '吃', '我会', '微小', '影响力', '网络', '知道', '这件', '事']"
1163,"['垃圾', '买来', '坏', '售后', '拖']"
1164,"['太', '伤心', '七', '理由', '坑']"
1165,"['第一次', '买', '脏', '机器', '二手', '机器']"
1166,"['体验', '几天', '报', 'E5', '错误', '简直', '没法用', '失望透顶']"
1167,"['通气', '通电', '开机', '发现', '机器', '点不着', '知道', '原因', '完全', '不了', '先', '星', '弄', '追评']"
1168,"['买', '没有', '多久', '便宜', '太坑', '买', '套路', '太']"
1169,"['买错', '装上去', '发现', '马上', '卸下来', '给退', '没用', '真', '垃圾']"
1170,"['差评', '商品', '无关', '618', '搞', '欺骗', '投诉', '无人', '理', '严重', '影响', '心情', '一律', '差', '评']"
1171,"['垃圾', '送来', '竟然', '坏']"
1172,"['完成', '妹', '货', '送到', '黑手', '帮', '签单', '诡异', '618', '购物', '真', '不爽']"
1173,"['售后', '站点', '工作人员', '态度', '极差']"
1174,"['晕', '刚刚', '买回来', '降', '150', '块钱', '太坑', '买', '稳当', '点', '套路', '深']"
1175,"['安装', '配件', '没法', '接受']"
1176,"['买', '第二天', '便宜', '感觉', '坑']"
1177,"['售后', '太', '糟糕', '货都', '收到', '几天', '没有', '联系', '安装']"
1178,"['安装', '态度', '不好', '差', '评']"
1179,"['噪音', '大小', '声音', '太', '烦人']"
1180,"['双', '11', '降价', '太', '厉害', '没有', '质保', '敢', '买']"
1181,"['差', '评', '不用说', '一肚子气']"
1182,"['安装费', '花', '700', '坚决', '差', '评', '商家']"
1183,"['安装', '垃圾', '安装']"
1184,"['安装', '服务', '非常', '差']"
1185,"['买', '评价', '赠品', '买完', '认', '客', '服装', '死', '复读', '看好', '买', '不到', '10', '天', '报错']"
1186,"['服务态度', '超级', '差']"
1187,"['真是', '语', '没有', '收到', '货', '居然', '显示', '签收', '货']"
1188,"['起来', '烧水', '声音', '太', '呼呼', '声音']"
1189,"['安装', '直接', '热水管', '郁闷', '服务', '太', '差']"
1190,"['买错', '不能', '退', '我用', '液化气', '留', '一点', '人性化']"
1191,"['出水', '速度', '出水', '速度', '太慢', '低', '水压', '根本无法', '启动']"
1192,"['差', '评', '卖家', '预约', '安装', '速度慢', '包', '打孔']"
1193,"['评价', '这一', '星', '售后', '安装', '费用', '见', '附图', '老人', '买', '替换', '旧', '忽悠']"
1194,"['收货', '打开', '页面', '掉价', '元', '高兴', '舒服']"
1195,"['垃圾', '产品', '开机', '抖动', '明显', '噪音', '严重', '扰民']"
1196,"['安装', '服务', '垃圾', '不能', '垃圾', '退货', '退不掉', '后台', '一直', '不批', '最差', '一次', '购物']"
1197,"['残次品', '一点', '难道', '促销', '活动', '残次品', '专卖']"
1198,"['辣鸡', '到货', '两天', '没人来', '装', '一个', '电话', '没有', '早', '死', '马上', '老子', '投诉', '电话']"
1199,"['热水器', '没有', '配', '水管', '气管', '差', '评']"
1200,"['痛苦', '一次', '购物', '一天', '安装', '售后', '电话', '没人接']"
1201,"['客户', '太', '差劲', '专卖店']"
1202,"['售后服务', '太', '差', '安装', '一直', '没有', '打电话', '不接']"
1203,"['从今以后', '买', '商品', '数据', '杀熟', '老客户', '额度', '比新', '开', '客户', '低', '平台', '体验', '极差']"
1204,"['安装', '真的', '太坑', '实在', '不想', '说']"
1206,"['安装', '收费', '项目', '太', '一个', '999', '机器', '安装费', '收', '299', '乱收费']"
1207,"['非常', '不爽', '元', '热水器', '安装', '时', '配件', '近', '元']"
1209,"['安装', '费用', '太', '高', '根本', '不能', '说', '包', '安装']"
1210,"['购买', '咨询', '触控', '买', '安装', '发现', '按键', '找', '客户', '不理', '买', '买', '态度', '千万千万', '不要', '买']"
1211,"['安装', '两趟', '没', '拆', '包装', '免费', '安装', '骗人', '差', '评']"
1212,"['安装', '配件', '没有', '害得', '跑', '冤枉路', '燃气公司', '买', '垃圾', '产品']"
1213,"['一分', '不想', '售后', '安装', '乱收费']"
1214,"['耗能', '情况', '太费气']"
1215,"['噪音', '大小', '实在', '太', '完全', '接受', '不了', '安装', '服务', '声音', '太', '维修', '一直', '没动静', '声音', '问题', '知道', '安装', '问题', '质量', '问题', '耗能', '情况', '关水', '起码', '响', '30', '秒', '停']"
1216,"['搜', '液化', '热水器', '跳', '燃气', '导致', '买错', '商家', '负责', '处理', '推', '商家', '打给', '商家', '推', '售后', '说', '315', '投诉', '解决', '失望', '平台', '有错', '承认', '愿意', '100', '优惠券', '事']"
1217,"['制热', '很慢', '很慢', '客服', '服务态度', '差', '买', '必', '后悔']"
1218,"['嗓音', '太', '问题', '客服', '搭理']"
1220,"['安装', '安装', '服务', '售后', '安装', '费用', '高', '挂', '机子', '装个', '排气', '弯口', '收费', '150', '垃圾', '安装工']"
1222,"['安装', '电气', '垃圾', '一个', '服', '态度', '差', '安装', '乱收费']"
1223,"['售后服务', '太', '差', '装个', '三通', '收费', '50', '插口', '燃气公司', '说不', '符合标准']"
1224,"['安装', '服务', '很差', '一次', '购物', '体验', '安装', '收费', '完全', '卖', '配件', '挣钱']"
1225,"['我家', '楼', '一点', '不行', '水', '很大', '行', '一点', '不好']"
1226,"['绝对', '差评', '保价', '半年', '全', '套路', '客服', '说话', '欠', '钱']"
1227,"['垃圾', '买', '四天', '价格', '降到', '买', '说好', '保价']"
1228,"['买', '安装', '坑', '要死', '限价', '300', '699', '买', '安装', '700', '600']"
1229,"['没见', '垃圾', '客服', '没见', '差', '服务', '客服', '竟然', '说', '预约', '安装', '666', '卖东西', '竟然', '不到', '一个', '气管', '块钱', '一米', '告诉', '国际品牌']"
1230,"['质量', '问题', '点火', '申请', '换货', '审核', '时间', '太', '长']"
1231,"['水温', '调到', '50', '度', '水', '不热', '联系', '售后', '一天', '推', '一天', '真心', '辣鸡']"
1232,"['显示', '19', '号', '送货', '已经', '21', '号', '没', '见到', '货', '物流', '打电话', '一会儿', '说', '下雨', '一会', '说', '装车', '没', '一句', '实话']"
1233,"['安装', '收', '贰佰元', '材料费', '应该', '配', '没有', '感觉', '有点']"
1234,"['安装', '服务', '人员', '态度', '极差', '没', '做', '防尘', '措施', '任意', '踩踏']"
1235,"['机器', '贵', '说', '免', '安装费', '笑话', '实际', '安装费', '机器', '钱']"
1236,"['安装', '单独', '收费', '没有', '安好', '需要', '安', '真的', '差', '评']"
1237,"['装然', '气', '热水器', '买', '热水器', '贵', '元', '陷阱', '注意', '太']"
1238,"['安装费', '八百', '真', '想', '钱', '想', '疯', '唯一', '一次', '差', '购买', '体验', '真', '安装', '服务']"
1239,"['质量', '差', '安装', '燃火', '售后服务', '不好', '麻烦']"
1240,"['安装', '服务', '特别', '贵', '特别', '垃圾', '快', '退货', '不要', '买', '收费', '260']"
1241,"['历', '垃圾', '一次', '购物', '一直', '选择', '相信', '服务', '速度', '热水器', '坏', '下单', '客服', '竟然', '忽悠', '接收', '快递', '傻乎乎', '的等', '一天', '点', '一句', '道歉', '搞', '好像', '错', '意思', '买', '买', '爱', '退', '退', '安装', '更', '可恶', '第二天', '洞', '安装', '真的', '垃圾', '一堆', '热水器', '没人', '安装']"
1242,"['安装费', '材料费']"
1243,"['产品质量', '没话说', '售后服务', '太', '差', '装', '热水器', '拆', '旧', '几分钟', '居然', '块钱', '手续费']"
1244,"['问', '安', '气管', '差', '评']"
1245,"['安装费', '非常', '贵', '一个', '油烟机', '一个', '燃气', '热水', '安装费', '一共', '860']"
1246,"['新', '买', '热水器', '刚', '安装', '出现', '问题', '代码', 'E0', '维修', '人员', '检查', '温度', '探头', '故障', '拆卸', '探头', '残次品', '无语']"
1247,"['快递', '送', '丢', '一直', '没', '处理', '快递', '员', '说', '放在', '快递', '点', '快递', '点', '找', '不到', '实物', '打电话', '反馈', '快递', '员', '意思', '怪', '去取', '晚', '已经', '两个', '月', '知道', '送到', '领走', '没', '签字', '签收', '差']"
1248,"['物流', '很快', '安装', '收费', '太', '黑', '报', '实体店', '元', '搞定', '店家', '客服', '推卸责任', '愿', '承认', '乱收费', '退货', '承担', '运费', '星', '算', '高']"
1249,"['差', '评', '1000', '机器', '安装费', '480', '太', '搞笑']"
1250,"['差', '评', '约', '安装', '在家', '一天', '没人来', '电话', '没', '一个']"
1251,"['安转', '费用', '太', '高', '买', '机器', '钱', '安装费', '元', '太', '黑', '建议', '购买']"
1252,"['安装', '人员素质', '太', '低', '捆绑', '服务', '买', '安装', '售后', '态度', '买', '服务', '太', '差']"
1253,"['服务', '太', '差', '号', '安装', '号', '姗姗来迟', '收费', '贵', '配件', '收', '元', '不要', '加长', '安装', '条件', '再也', '买']"
1254,"['安装', '附件', '说', '服务', '实在', '太差', '太差', '不会', '买', '电器']"
1255,"['装', '收', '元', '打眼', '费用', '打孔', '更本', '免费', '装', '材料费', '死', '贵', '买', '材料', '不好', '体验']"
1256,"['回来', '直接', '打不着', '火', '售后', '说', '线', '断开', '新', '机子', '弄', '火大']"
1257,"['购物', '几年', '第一次', '碰到', '烂', '公司', '售后服务', '服务', '人员', '售后', '安装', '烂', '家', '慎重', '选择', '产品']"
1258,"['不会', '买', '买大', '退货', '说好', '取货', '20', '号', '申请', '一天', '拖', '一天', '始终', '说', '联系', '没', '具体', '时间', '失望']"
1259,"['收费', '懂得', '收费', '请', '网页', '公示', '收费', '标准', '同意', '收费', '没有', '统一', '标准', '总', '感觉', '收费', '问题', '收', '220', '卖', '热水器', '每天', '显示', '一个', '价钱', '卖', '辅件', '标价', '买', '300', '买', '200', '觉得', '标准', '不爽', '分', '其实', '不想', '分', '最低', '分', '一下', '差', '评', '90', '收费', '不满']"
1260,"['垃圾', '老子', '几年', '旧货']"
1261,"['出水', '速度', '慢', '恒温', '效果', '噪音', '大小', '很差', '一款', '热水器']"
1262,"['售后', '特别', '差']"
1263,"['售后', '垃圾']"
1264,"['写', '防冻', '送来', '安装', '说', '凉', '可能', '冻坏', '垃圾', '星', '不想', '快递', '行']"
1265,"['安装', '配件']"
1266,"['月', '11', '号', '送到', '已经', '月', '17', '号', '躺', '尸', '真', '不敢恭维']"
1267,"['垃圾', '卖家', '买', '买', '没', '说', '手工费', '买', '完去', '安装', '要钱', '确实', '没有', '安装费', '手工费', '骗']"
1268,"['怀疑', '二手', '管子', '总', '流水', '包装', '竟然', '没有', '一颗', '螺丝']"
1269,"['知道', '欺骗', '在家', '老人', '说', '安装', '免费', '收钱', '收钱', '请求', '买', '自营', '店', '售后服务', '知道', '发票', '没有', '肯定', '买', '一套', '配件', '加', '钱', '加钱']"
1270,"['垃圾', '非常', '垃圾', '总共', '没用', '两天', '出现', '故障', '简直', '可笑', '一颗', '星', '打算', '不能', '无星']"
1271,"['买', '热水器', '不配', '安装', '已经', '装上', '差', '没有', '跑', '好几趟', '买', '配置', '差', '评']"
1272,"['安装', '服务', '服务态度', '太', '差', '收费', '没', '装完', '请', '人装']"
1273,"['差', '评', '安装', '挂斜', '说', '居然', '水口', '位', '真', '心服']"
1274,"['产品质量', '垃圾', '买不到', '一个月', '时间', '报废', '要求', '换货', '没', '跟进', '报', '维修', '检测', '说', '起码', '天才', '配件', '换', '天气', '冷', '无法', '洗澡', '一直', '没', '跟进', '这件', '事', '希望', '尽快', '处理', '这件', '事']"
1275,"['差劲', '建议', '买', '1000', '设备', '水管', '角阀', '不配', '安装', '收费', '变相加价']"
1276,"['差', '评', '送来', '老婆', '没看', '收', '回家', '居然', '送来', '开封', '真', '怀疑', '热水器', '问题']"
1277,"['没', '使用', '燃气公司', '说', '这款', '热水器', '不行', '居然', '退', '无语', '介意', '买']"
1278,"['装完', '没', '几天', '管子', '漏水', '热熔', '挣钱', '忍', '漏水', '售后', '真的', '垃圾', '不能', '垃圾']"
1279,"['没用', '好赖', '没', '体现', '星', '机器', '重点', '收费', '标准', '重要', '事', '说', '三遍', '农村', '安装', '费用', '竟然', '高', '达', '块', '无语', 'hellip', ';']"
1281,"['安装', '费用', '超级', '贵', '改', '管费', '300', '燃气公司', '收取', '乱七八糟', '零件', '300', '售后', '安装', '收取']"
1282,"['买', '热水器', '客服', '没有', '提醒', '产品', '原装', '出厂', '没有', '配有', '出水管', '没有', '需', '购买', '服务', '感到', '失望']"
